pays,zip,city,id
FR,74150,CREMPIGNY BONNEGUETE,dom_cities_30682
FR,74350,CRUSEILLES,dom_cities_30683
FR,74540,CUSY,dom_cities_30684
FR,74350,CUVAT,dom_cities_30685
FR,74120,DEMI QUARTIER,dom_cities_30686
FR,74270,DESINGY,dom_cities_30687
FR,74520,DINGY EN VUACHE,dom_cities_30688
FR,74230,DINGY ST CLAIR,dom_cities_30689
FR,74700,DOMANCY,dom_cities_30690
FR,74210,DOUSSARD,dom_cities_30691
FR,74140,DOUVAINE,dom_cities_30692
FR,74550,DRAILLANT,dom_cities_30693
FR,74270,DROISY,dom_cities_30694
FR,74410,DUINGT,dom_cities_30695
FR,01200,ELOISE,dom_cities_30696
FR,74130,ENTREMONT,dom_cities_30697
FR,74410,ENTREVERNES,dom_cities_30698
FR,74330,EPAGNY,dom_cities_30699
FR,74110,ESSERT ROMAND,dom_cities_30700
FR,74560,ESSERTS SALEVE,dom_cities_30701
FR,74800,ETAUX,dom_cities_30702
FR,74150,ETERCY,dom_cities_30703
FR,74100,ETREMBIERES,dom_cities_30704
FR,74500,EVIAN LES BAINS,dom_cities_30705
FR,74570,EVIRES,dom_cities_30706
FR,74140,EXCENEVEX,dom_cities_30707
FR,74130,FAUCIGNY,dom_cities_30708
FR,74210,FAVERGES,dom_cities_30709
FR,74160,FEIGERES,dom_cities_30710
FR,74890,FESSY,dom_cities_30711
FR,74500,FETERNES,dom_cities_30712
FR,74250,FILLINGES,dom_cities_30713
FR,74200,FORCLAZ LA,dom_cities_30714
FR,74910,FRANCLENS,dom_cities_30715
FR,74270,FRANGY,dom_cities_30716
FR,74240,GAILLARD,dom_cities_30717
FR,74260,GETS LES,dom_cities_30718
FR,74210,GIEZ,dom_cities_30719
FR,74450,GRAND BORNANDLE,dom_cities_30720
FR,74570,GROISY,dom_cities_30721
FR,74540,GRUFFY,dom_cities_30722
FR,74420,HABERE LULLIN,dom_cities_30723
FR,74420,HABERE POCHE,dom_cities_30724
FR,74150,HAUTEVILLE SUR FIER,dom_cities_30725
FR,74540,HERY SUR ALBY,dom_cities_30726
FR,74310,HOUCHES LES,dom_cities_30727
FR,74520,JONZIER EPAGNY,dom_cities_30728
FR,74100,JUVIGNY,dom_cities_30729
FR,74500,LARRINGES,dom_cities_30730
FR,74210,LATHUILE,dom_cities_30731
FR,74320,LESCHAUX,dom_cities_30732
FR,74140,LOISIN,dom_cities_30733
FR,74150,LORNAY,dom_cities_30734
FR,74330,LOVAGNY,dom_cities_30735
FR,74380,LUCINGES,dom_cities_30736
FR,74500,LUGRIN,dom_cities_30737
FR,74470,LULLIN,dom_cities_30738
FR,74890,LULLY,dom_cities_30739
FR,74200,LYAUD,dom_cities_30740
FR,74140,MACHILLY,dom_cities_30741
FR,74300,MAGLAND,dom_cities_30742
FR,74230,MANIGOD,dom_cities_30743
FR,74250,MARCELLAZ,dom_cities_30744
FR,74150,MARCELLAZ ALBANAIS,dom_cities_30745
FR,74200,MARGENCEL,dom_cities_30746
FR,74970,MARIGNIER,dom_cities_30747
FR,74150,MARIGNY ST MARCEL,dom_cities_30748
FR,74200,MARIN,dom_cities_30749
FR,74210,MARLENS,dom_cities_30750
FR,74270,MARLIOZ,dom_cities_30751
FR,74460,MARNAZ,dom_cities_30752
FR,74150,MASSINGY,dom_cities_30753
FR,74140,MASSONGY,dom_cities_30754
FR,74500,MAXILLY SUR LEMAN,dom_cities_30755
FR,74120,MEGEVE,dom_cities_30756
FR,74490,MEGEVETTE,dom_cities_30757
FR,74500,MEILLERIE,dom_cities_30758
FR,74290,MENTHON ST BERNARD,dom_cities_30759
FR,74350,MENTHONNEX ENBORNES,dom_cities_30760
FR,74270,MENTHONNEX SOUS CLERMONT,dom_cities_30761
FR,74330,MESIGNY,dom_cities_30762
FR,74140,MESSERY,dom_cities_30763
FR,74370,METZ TESSY,dom_cities_30764
FR,74960,MEYTHET,dom_cities_30765
FR,74440,MIEUSSY,dom_cities_30766
FR,74270,MINZIER,dom_cities_30767
FR,74560,MONNETIER MORNEX,dom_cities_30768
FR,74130,MONT SAXONNEX,dom_cities_30769
FR,74600,MONTAGNY LESLANCHES,dom_cities_30770
FR,74210,MONTMIN,dom_cities_30771
FR,74110,MONTRIOND,dom_cities_30772
FR,74440,MORILLON,dom_cities_30773
FR,74110,MORZINE,dom_cities_30774
FR,74150,MOYE,dom_cities_30775
FR,74560,MURAZ LA,dom_cities_30776
FR,74540,MURES,dom_cities_30777
FR,74270,MUSIEGES,dom_cities_30778
FR,74300,NANCY SUR CLUSES,dom_cities_30779
FR,74380,NANGY,dom_cities_30780
FR,74370,NAVES PARMELAN,dom_cities_30781
FR,74140,NERNIER,dom_cities_30782
FR,74500,NEUVECELLE,dom_cities_30783
FR,74160,NEYDENS,dom_cities_30784
FR,74330,NONGLARD,dom_cities_30785
FR,74500,NOVEL,dom_cities_30786
FR,74370,OLLIERES LES,dom_cities_30787
FR,74490,ONNION,dom_cities_30788
FR,74550,ORCIER,dom_cities_30789
FR,74480,PASSY,dom_cities_30790
FR,74250,PEILLONNEX,dom_cities_30791
FR,74550,PERRIGNIER,dom_cities_30792
FR,74930,PERS JUSSY,dom_cities_30793
FR,74130,PETIT BORNANDLES GLIERES LE,dom_cities_30794
FR,74330,POISY,dom_cities_30795
FR,74120,PRAZ SUR ARLY,dom_cities_30796
FR,74160,PRESILLY,dom_cities_30797
FR,74370,PRINGY,dom_cities_30798
FR,74500,PUBLIER,dom_cities_30799
FR,74600,QUINTAL,dom_cities_30800
FR,74930,REIGNIER,dom_cities_30801
FR,74950,REPOSOIR LE,dom_cities_30802
FR,74200,REYVROZ,dom_cities_30803
FR,74440,RIVIERE ENVERSE LA,dom_cities_30804
FR,74800,ROCHE SUR FORON LA,dom_cities_30805
FR,74150,RUMILLY,dom_cities_30806
FR,74150,SALES,dom_cities_30807
FR,74700,SALLANCHES,dom_cities_30808
FR,74270,SALLENOVES,dom_cities_30809
FR,74340,SAMOENS,dom_cities_30810
FR,74350,SAPPEY LE,dom_cities_30811
FR,74520,SAVIGNY,dom_cities_30812
FR,74420,SAXEL,dom_cities_30813
FR,74930,SCIENTRIER,dom_cities_30814
FR,74140,SCIEZ,dom_cities_30815
FR,74950,SCIONZIER,dom_cities_30816
FR,74230,SERRAVAL,dom_cities_30817
FR,74310,SERVOZ,dom_cities_30818
FR,74320,SEVRIER,dom_cities_30819
FR,74600,SEYNOD,dom_cities_30820
FR,74910,SEYSSEL,dom_cities_30821
FR,74210,SEYTHENEX,dom_cities_30822
FR,74430,SEYTROUX,dom_cities_30823
FR,74330,SILLINGY,dom_cities_30824
FR,74740,SIXT FER A CHEVAL,dom_cities_30825
FR,74420,ST ANDRE DE BOEGE,dom_cities_30826
FR,74350,ST BLAISE,dom_cities_30827
FR,74140,ST CERGUES,dom_cities_30828
FR,74150,ST EUSEBE,dom_cities_30829
FR,74410,ST EUSTACHE,dom_cities_30830
FR,74540,ST FELIX,dom_cities_30831
FR,74210,ST FERREOL,dom_cities_30832
FR,74910,ST GERMAIN SUR RHONE,dom_cities_30833
FR,74170,ST GERVAIS LES BAINS,dom_cities_30834
FR,74500,ST GINGOLPH,dom_cities_30835
FR,74430,ST JEAN D AULPS,dom_cities_30836
FR,74450,ST JEAN DE SIXT,dom_cities_30837
FR,74250,ST JEAN DE THOLOME,dom_cities_30838
FR,74490,ST JEOIRE,dom_cities_30839
FR,74410,ST JORIOZ,dom_cities_30840
FR,74160,ST JULIEN ENGENEVOIS,dom_cities_30841
FR,74800,ST LAURENT,dom_cities_30842
FR,74370,ST MARTIN BELLEVUE,dom_cities_30843
FR,74500,ST PAUL EN CHABLAIS,dom_cities_30844
FR,74800,ST PIERRE ENFAUCIGNY,dom_cities_30845
FR,74300,ST SIGISMOND,dom_cities_30846
FR,74800,ST SIXT,dom_cities_30847
FR,74540,ST SYLVESTRE,dom_cities_30848
FR,74290,TALLOIRES,dom_cities_30849
FR,74440,TANINGES,dom_cities_30850
FR,74500,THOLLON LES MEMISES,dom_cities_30851
FR,74230,THONES,dom_cities_30852
FR,74200,THONON LES BAINS,dom_cities_30853
FR,74570,THORENS GLIERES,dom_cities_30854
FR,74150,THUSY,dom_cities_30855
FR,74300,THYEZ,dom_cities_30856
FR,74250,TOUR LA,dom_cities_30857
FR,74910,USINENS,dom_cities_30858
FR,74360,VACHERESSE,dom_cities_30859
FR,74470,VAILLY,dom_cities_30860
FR,74150,VAL DE FIER,dom_cities_30861
FR,74520,VALLEIRY,dom_cities_30862
FR,74150,VALLIERES,dom_cities_30863
FR,74660,VALLORCINE,dom_cities_30864
FR,74270,VANZY,dom_cities_30865
FR,74150,VAULX,dom_cities_30866
FR,74140,VEIGY FONCENEX,dom_cities_30867
FR,74440,VERCHAIX,dom_cities_30868
FR,74200,VERNAZ LA,dom_cities_30869
FR,74160,VERS,dom_cities_30870
FR,74150,VERSONNEX,dom_cities_30871
FR,74100,VETRAZ MONTHOUX,dom_cities_30872
FR,74290,VEYRIER DU LAC,dom_cities_30873
FR,74420,VILLARD,dom_cities_30874
FR,74230,VILLARDS SURTHONES LES,dom_cities_30875
FR,74370,VILLAZ,dom_cities_30876
FR,74250,VILLE EN SALLAZ,dom_cities_30877
FR,74100,VILLE LA GRAND,dom_cities_30878
FR,74350,VILLY LE BOUVERET,dom_cities_30879
FR,74350,VILLY LE PELLOUX,dom_cities_30880
FR,74500,VINZIER,dom_cities_30881
FR,74580,VIRY,dom_cities_30882
FR,74250,VIUZ EN SALLAZ,dom_cities_30883
FR,74540,VIUZ LA CHIESAZ,dom_cities_30884
FR,74130,VOUGY,dom_cities_30885
FR,74350,VOVRAY EN BORNES,dom_cities_30886
FR,74520,VULBENS,dom_cities_30887
FR,74140,YVOIRE,dom_cities_30888
FR,75001,PARIS 01,dom_cities_30889
FR,75002,PARIS 02,dom_cities_30890
FR,75003,PARIS 03,dom_cities_30891
FR,75004,PARIS 04,dom_cities_30892
FR,75005,PARIS 05,dom_cities_30893
FR,75006,PARIS 06,dom_cities_30894
FR,75007,PARIS 07,dom_cities_30895
FR,75008,PARIS 08,dom_cities_30896
FR,75009,PARIS 09,dom_cities_30897
FR,75010,PARIS 10,dom_cities_30898
FR,75011,PARIS 11,dom_cities_30899
FR,75012,PARIS 12,dom_cities_30900
FR,75013,PARIS 13,dom_cities_30901
FR,75014,PARIS 14,dom_cities_30902
FR,75015,PARIS 15,dom_cities_30903
FR,75016,PARIS 16,dom_cities_30904
FR,75017,PARIS 17,dom_cities_30905
FR,75018,PARIS 18,dom_cities_30906
FR,75019,PARIS 19,dom_cities_30907
FR,75020,PARIS 20,dom_cities_30908
FR,76190,ALLOUVILLE BELLEFOSSE,dom_cities_30909
FR,76640,ALVIMARE,dom_cities_30910
FR,76550,AMBRUMESNIL,dom_cities_30911
FR,76920,AMFREVILLE LAMI VOIE,dom_cities_30912
FR,76560,AMFREVILLE LES CHAMPS,dom_cities_30913
FR,76710,ANCEAUMEVILLE,dom_cities_30914
FR,76370,ANCOURT,dom_cities_30915
FR,76560,ANCOURTEVILLESUR HERICOURT,dom_cities_30916
FR,76760,ANCRETIEVILLEST VICTOR,dom_cities_30917
FR,76540,ANCRETTEVILLESUR MER,dom_cities_30918
FR,76110,ANGERVILLE BAILLEUL,dom_cities_30919
FR,76280,ANGERVILLE LORCHER,dom_cities_30920
FR,76540,ANGERVILLE LAMARTEL,dom_cities_30921
FR,76740,ANGIENS,dom_cities_30922
FR,76280,ANGLESQUEVILLE L ESNEVAL,dom_cities_30923
FR,76740,ANGLESQUEVILLE LA BRAS LONG,dom_cities_30924
FR,76480,ANNEVILLE AMBOURVILLE,dom_cities_30925
FR,76590,ANNEVILLE SURSCIE,dom_cities_30926
FR,76110,ANNOUVILLE VILMESNIL,dom_cities_30927
FR,76490,ANQUETIERVILLE,dom_cities_30928
FR,76560,ANVEVILLE,dom_cities_30929
FR,76680,ARDOUVAL,dom_cities_30930
FR,76780,ARGUEIL,dom_cities_30931
FR,76880,ARQUES LA BATAILLE,dom_cities_30932
FR,76630,ASSIGNY,dom_cities_30933
FR,76390,AUBEGUIMONT,dom_cities_30934
FR,76340,AUBERMESNIL AUX ERABLES,dom_cities_30935
FR,76550,AUBERMESNIL BEAUMAIS,dom_cities_30936
FR,76170,AUBERVILLE LACAMPAGNE,dom_cities_30937
FR,76450,AUBERVILLE LAMANUEL,dom_cities_30938
FR,76110,AUBERVILLE LARENAULT,dom_cities_30939
FR,76720,AUFFAY,dom_cities_30940
FR,76390,AUMALE,dom_cities_30941
FR,76730,AUPPEGARD,dom_cities_30942
FR,76630,AUQUEMESNIL,dom_cities_30943
FR,76690,AUTHIEUX RATIEVILLE,dom_cities_30944
FR,76520,AUTHIEUX SURLE PORT ST OUE LES,dom_cities_30945
FR,76740,AUTIGNY,dom_cities_30946
FR,76190,AUTRETOT,dom_cities_30947
FR,76270,AUVILLIERS,dom_cities_30948
FR,76190,AUZEBOSC,dom_cities_30949
FR,76640,AUZOUVILLE AUBERBOSC,dom_cities_30950
FR,76760,AUZOUVILLE LESNEVAL,dom_cities_30951
FR,76116,AUZOUVILLE SUR RY,dom_cities_30952
FR,76730,AUZOUVILLE SUR SAANE,dom_cities_30953
FR,76220,AVESNES EN BRAY,dom_cities_30954
FR,76630,AVESNES EN VAL,dom_cities_30955
FR,76730,AVREMESNIL,dom_cities_30956
FR,76730,BACQUEVILLE EN CAUX,dom_cities_30957
FR,76660,BAILLEUL NEUVILLE,dom_cities_30958
FR,76660,BAILLOLET,dom_cities_30959
FR,76630,BAILLY EN RIVIERE,dom_cities_30960
FR,76190,BAONS LE COMTE,dom_cities_30961
FR,76480,BARDOUVILLE,dom_cities_30962
FR,76360,BARENTIN,dom_cities_30963
FR,76260,BAROMESNIL,dom_cities_30964
FR,76340,BAZINVAL,dom_cities_30965
FR,76440,BEAUBEC LA ROSIERE,dom_cities_30966
FR,76850,BEAUMONT LE HARENG,dom_cities_30967
FR,76280,BEAUREPAIRE,dom_cities_30968
FR,76870,BEAUSSAULT,dom_cities_30969
FR,76890,BEAUTOT,dom_cities_30970
FR,76890,BEAUVAL EN CAUX,dom_cities_30971
FR,76220,BEAUVOIR EN LYONS,dom_cities_30972
FR,76110,BEC DE MORTAGNE,dom_cities_30973
FR,76240,BELBEUF,dom_cities_30974
FR,76680,BELLENCOMBRE,dom_cities_30975
FR,76630,BELLENGREVILLE,dom_cities_30976
FR,76890,BELLEVILLE ENCAUX,dom_cities_30977
FR,76370,BELLEVILLE SUR MER,dom_cities_30978
FR,76440,BELLIERE LA,dom_cities_30979
FR,76590,BELMESNIL,dom_cities_30980
FR,76110,BENARVILLE,dom_cities_30981
FR,76560,BENESVILLE,dom_cities_30982
FR,76640,BENNETOT,dom_cities_30983
FR,76790,BENOUVILLE,dom_cities_30984
FR,76640,BERMONVILLE,dom_cities_30985
FR,76370,BERNEVAL LE GRAND,dom_cities_30986
FR,76210,BERNIERES,dom_cities_30987
FR,76450,BERTHEAUVILLE,dom_cities_30988
FR,76450,BERTREVILLE,dom_cities_30989
FR,76590,BERTREVILLE ST OUEN,dom_cities_30990
FR,76890,BERTRIMONT,dom_cities_30991
FR,76560,BERVILLE,dom_cities_30992
FR,76480,BERVILLE SURSEINE,dom_cities_30993
FR,76190,BETTEVILLE,dom_cities_30994
FR,76210,BEUZEVILLE LAGRENIER,dom_cities_30995
FR,76450,BEUZEVILLE LAGUERARD,dom_cities_30996
FR,76210,BEUZEVILLETTE,dom_cities_30997
FR,76220,BEZANCOURT,dom_cities_30998
FR,76750,BIERVILLE,dom_cities_30999
FR,76420,BIHOREL,dom_cities_31000
FR,76890,BIVILLE LA BAIGNARDE,dom_cities_31001
FR,76730,BIVILLE LA RIVIERE,dom_cities_31002
FR,76630,BIVILLE SUR MER,dom_cities_31003
FR,76190,BLACQUEVILLE,dom_cities_31004
FR,76116,BLAINVILLE CREVON,dom_cities_31005
FR,76340,BLANGY SUR BRESLE,dom_cities_31006
FR,76460,BLOSSEVILLE,dom_cities_31007
FR,76690,BOCASSE LE,dom_cities_31008
FR,76160,BOIS D ENNEBOURG,dom_cities_31009
FR,76750,BOIS GUILBERT,dom_cities_31010
FR,76230,BOIS GUILLAUME,dom_cities_31011
FR,76750,BOIS HEROULT,dom_cities_31012
FR,76190,BOIS HIMONT,dom_cities_31013
FR,76160,BOIS L EVEQUE,dom_cities_31014
FR,76590,BOIS ROBERT LE,dom_cities_31015
FR,76750,BOISSAY,dom_cities_31016
FR,76210,BOLBEC,dom_cities_31017
FR,76210,BOLLEVILLE,dom_cities_31018
FR,76240,BONSECOURS,dom_cities_31019
FR,76520,BOOS,dom_cities_31020
FR,76790,BORDEAUX ST CLAIR,dom_cities_31021
FR,76110,BORNAMBUSC,dom_cities_31022
FR,76680,BOSC BERENGER,dom_cities_31023
FR,76750,BOSC BORDEL,dom_cities_31024
FR,76750,BOSC EDELINE,dom_cities_31025
FR,76710,BOSC GUERARDST ADRIEN,dom_cities_31026
FR,76220,BOSC HYONS,dom_cities_31027
FR,76850,BOSC LE HARD,dom_cities_31028
FR,76680,BOSC MESNIL,dom_cities_31029
FR,76750,BOSC ROGER SUR BUCHY,dom_cities_31030
FR,76450,BOSVILLE,dom_cities_31031
FR,76560,BOUDEVILLE,dom_cities_31032
FR,76270,BOUELLES,dom_cities_31033
FR,76530,BOUILLE LA,dom_cities_31034
FR,76760,BOURDAINVILLE,dom_cities_31035
FR,76740,BOURG DUN LE,dom_cities_31036
FR,76740,BOURVILLE,dom_cities_31037
FR,76360,BOUVILLE,dom_cities_31038
FR,76730,BRACHY,dom_cities_31039
FR,76370,BRACQUEMONT,dom_cities_31040
FR,76850,BRACQUETUIT,dom_cities_31041
FR,76680,BRADIANCOURT,dom_cities_31042
FR,76740,BRAMETOT,dom_cities_31043
FR,76110,BREAUTE,dom_cities_31044
FR,76220,BREMONTIER MERVAL,dom_cities_31045
FR,76110,BRETTEVILLE DU GRAND CAUX,dom_cities_31046
FR,76560,BRETTEVILLE ST LAURENT,dom_cities_31047
FR,76630,BRUNVILLE,dom_cities_31048
FR,76750,BUCHY,dom_cities_31049
FR,76270,BULLY,dom_cities_31050
FR,76660,BURES EN BRAY,dom_cities_31051
FR,76890,BUTOT,dom_cities_31052
FR,76450,BUTOT VENESVILLE,dom_cities_31053
FR,76460,CAILLEVILLE,dom_cities_31054
FR,76690,CAILLY,dom_cities_31055
FR,76270,CALLENGEVILLE,dom_cities_31056
FR,76890,CALLEVILLE LES DEUX EGLISES,dom_cities_31057
FR,76340,CAMPNEUSEVILLE,dom_cities_31058
FR,76260,CANEHAN,dom_cities_31059
FR,76450,CANOUVILLE,dom_cities_31060
FR,76380,CANTELEU,dom_cities_31061
FR,76560,CANVILLE LESDEUX EGLISES,dom_cities_31062
FR,76450,CANY BARVILLE,dom_cities_31063
FR,76190,CARVILLE LA FOLLETIERE,dom_cities_31064
FR,76560,CARVILLE POTDE FER,dom_cities_31065
FR,76590,CATELIER LE,dom_cities_31066
FR,76116,CATENAY,dom_cities_31067
FR,76490,CAUDEBEC EN CAUX,dom_cities_31068
FR,76320,CAUDEBEC LESELBEUF,dom_cities_31069
FR,76390,CAULE STE BEUVE LE,dom_cities_31070
FR,76930,CAUVILLE SURMER,dom_cities_31071
FR,76590,CENT ACRES LES,dom_cities_31072
FR,76430,CERLANGUE LA,dom_cities_31073
FR,76590,CHAPELLE DU BOURGAY LA,dom_cities_31074
FR,76780,CHAPELLE ST OUEN LA,dom_cities_31075
FR,76740,CHAPELLE SURDUN LA,dom_cities_31076
FR,76590,CHAUSSEE LA,dom_cities_31077
FR,76570,CIDEVILLE,dom_cities_31078
FR,76660,CLAIS,dom_cities_31079
FR,76450,CLASVILLE,dom_cities_31080
FR,76690,CLAVILLE MOTTEVILLE,dom_cities_31081
FR,76410,CLEON,dom_cities_31082
FR,76690,CLERES,dom_cities_31083
FR,76450,CLEUVILLE,dom_cities_31084
FR,76640,CLEVILLE,dom_cities_31085
FR,76640,CLIPONVILLE,dom_cities_31086
FR,76400,COLLEVILLE,dom_cities_31087
FR,76550,COLMESNIL MANNEVILLE,dom_cities_31088
FR,76440,COMPAINVILLE,dom_cities_31089
FR,76390,CONTEVILLE,dom_cities_31090
FR,76400,CONTREMOULINS,dom_cities_31091
FR,76850,COTTEVRARD,dom_cities_31092
FR,76450,CRASVILLE LAMALLET,dom_cities_31093
FR,76740,CRASVILLE LAROCQUEFORT,dom_cities_31094
FR,76720,CRESSY,dom_cities_31095
FR,76910,CRIEL SUR MER,dom_cities_31096
FR,76850,CRIQUE LA,dom_cities_31097
FR,76111,CRIQUEBEUF ENCAUX,dom_cities_31098
FR,76280,CRIQUETOT L ESNEVAL,dom_cities_31099
FR,76540,CRIQUETOT LEMAUCONDUIT,dom_cities_31100
FR,76590,CRIQUETOT SURLONGUEVILLE,dom_cities_31101
FR,76760,CRIQUETOT SUROUVILLE,dom_cities_31102
FR,76390,CRIQUIERS,dom_cities_31103
FR,76680,CRITOT,dom_cities_31104
FR,76780,CROISY SUR ANDELLE,dom_cities_31105
FR,76190,CROIX MARE,dom_cities_31106
FR,76660,CROIXDALLE,dom_cities_31107
FR,76720,CROPUS,dom_cities_31108
FR,76590,CROSVILLE SURSCIE,dom_cities_31109
FR,76280,CUVERVILLE,dom_cities_31110
FR,76260,CUVERVILLE SUR YERES,dom_cities_31111
FR,76220,CUY ST FIACRE,dom_cities_31112
FR,76220,DAMPIERRE ENBRAY,dom_cities_31113
FR,76510,DAMPIERRE STNICOLAS,dom_cities_31114
FR,76340,DANCOURT,dom_cities_31115
FR,76160,DARNETAL,dom_cities_31116
FR,76110,DAUBEUF SERVILLE,dom_cities_31117
FR,76590,DENESTANVILLE,dom_cities_31118
FR,76370,DERCHIGNY,dom_cities_31119
FR,76250,DEVILLE LES ROUEN,dom_cities_31120
FR,76200,DIEPPE,dom_cities_31121
FR,76220,DOUDEAUVILLE,dom_cities_31122
FR,76560,DOUDEVILLE,dom_cities_31123
FR,76630,DOUVREND,dom_cities_31124
FR,76460,DROSAY,dom_cities_31125
FR,76480,DUCLAIR,dom_cities_31126
FR,76190,ECALLES ALIX,dom_cities_31127
FR,76110,ECRAINVILLE,dom_cities_31128
FR,76190,ECRETTEVILLELES BAONS,dom_cities_31129
FR,76540,ECRETTEVILLESUR MER,dom_cities_31130
FR,76760,ECTOT L AUBER,dom_cities_31131
FR,76970,ECTOT LES BAONS,dom_cities_31132
FR,76500,ELBEUF,dom_cities_31133
FR,76220,ELBEUF EN BRAY,dom_cities_31134
FR,76780,ELBEUF SUR ANDELLE,dom_cities_31135
FR,76540,ELETOT,dom_cities_31136
FR,76390,ELLECOURT,dom_cities_31137
FR,76570,EMANVILLE,dom_cities_31138
FR,76630,ENVERMEU,dom_cities_31139
FR,76640,ENVRONVILLE,dom_cities_31140
FR,76480,EPINAY SUR DUCLAIR,dom_cities_31141
FR,76133,EPOUVILLE,dom_cities_31142
FR,76430,EPRETOT,dom_cities_31143
FR,76400,EPREVILLE,dom_cities_31144
FR,76740,ERMENOUVILLE,dom_cities_31145
FR,76220,ERNEMONT LA VILLETTE,dom_cities_31146
FR,76750,ERNEMONT SURBUCHY,dom_cities_31147
FR,76270,ESCLAVELLES,dom_cities_31148
FR,76710,ESLETTES,dom_cities_31149
FR,76690,ESTEVILLE,dom_cities_31150
FR,76750,ESTOUTEVILLEECALLES,dom_cities_31151
FR,76850,ETAIMPUIS,dom_cities_31152
FR,76430,ETAINHUS,dom_cities_31153
FR,76560,ETALLEVILLE,dom_cities_31154
FR,76260,ETALONDES,dom_cities_31155
FR,76190,ETOUTTEVILLE,dom_cities_31156
FR,76790,ETRETAT,dom_cities_31157
FR,76260,EU,dom_cities_31158
FR,76340,FALLENCOURT,dom_cities_31159
FR,76640,FAUVILLE EN CAUX,dom_cities_31160
FR,76400,FECAMP,dom_cities_31161
FR,76220,FERRIERES ENBRAY,dom_cities_31162
FR,76440,FERTE ST SAMSON LA,dom_cities_31163
FR,76270,FESQUES,dom_cities_31164
FR,76220,FEUILLIE LA,dom_cities_31165
FR,76970,FLAMANVILLE,dom_cities_31166
FR,76270,FLAMETS FRETILS,dom_cities_31167
FR,76260,FLOCQUES,dom_cities_31168
FR,76190,FOLLETIERE LA,dom_cities_31169
FR,76280,FONGUEUSEMARE,dom_cities_31170
FR,76440,FONTAINE EN BRAY,dom_cities_31171
FR,76290,FONTAINE LA MALLET,dom_cities_31172
FR,76690,FONTAINE LE BOURG,dom_cities_31173
FR,76740,FONTAINE LE DUN,dom_cities_31174
FR,76160,FONTAINE SOUSPREAUX,dom_cities_31175
FR,76890,FONTELAYE LA,dom_cities_31176
FR,76290,FONTENAY,dom_cities_31177
FR,76440,FORGES LES EAUX,dom_cities_31178
FR,76440,FOSSE LE,dom_cities_31179
FR,76340,FOUCARMONT,dom_cities_31180
FR,76640,FOUCART,dom_cities_31181
FR,76520,FRANQUEVILLEST PIERRE,dom_cities_31182
FR,76660,FREAUVILLE,dom_cities_31183
FR,76170,FRENAYE LA,dom_cities_31184
FR,76410,FRENEUSE,dom_cities_31185
FR,76270,FRESLES,dom_cities_31186
FR,76850,FRESNAY LE LONG,dom_cities_31187
FR,76520,FRESNE LE PLAN,dom_cities_31188
FR,76660,FRESNOY FOLNY,dom_cities_31189
FR,76570,FRESQUIENNES,dom_cities_31190
FR,76510,FREULLEVILLE,dom_cities_31191
FR,76190,FREVILLE,dom_cities_31192
FR,76690,FRICHEMESNIL,dom_cities_31193
FR,76400,FROBERVILLE,dom_cities_31194
FR,76780,FRY,dom_cities_31195
FR,76560,FULTOT,dom_cities_31196
FR,76740,GAILLARDE LA,dom_cities_31197
FR,76870,GAILLEFONTAINE,dom_cities_31198
FR,76700,GAINNEVILLE,dom_cities_31199
FR,76220,GANCOURT ST ETIENNE,dom_cities_31200
FR,76400,GANZEVILLE,dom_cities_31201
FR,76540,GERPONVILLE,dom_cities_31202
FR,76790,GERVILLE,dom_cities_31203
FR,76630,GLICOURT,dom_cities_31204
FR,76110,GODERVILLE,dom_cities_31205
FR,76430,GOMMERVILLE,dom_cities_31206
FR,76110,GONFREVILLE CAILLOT,dom_cities_31207
FR,76700,GONFREVILLE LORCHER,dom_cities_31208
FR,76730,GONNETOT,dom_cities_31209
FR,76280,GONNEVILLE LAMALLET,dom_cities_31210
FR,76590,GONNEVILLE SUR SCIE,dom_cities_31211
FR,76560,GONZEVILLE,dom_cities_31212
FR,76630,GOUCHAUPRE,dom_cities_31213
FR,76570,GOUPILLIERES,dom_cities_31214
FR,76220,GOURNAY EN BRAY,dom_cities_31215
FR,76520,GOUY,dom_cities_31216
FR,76430,GRAIMBOUVILLE,dom_cities_31217
FR,76450,GRAINVILLE LATEINTURIERE,dom_cities_31218
FR,76116,GRAINVILLE SUR RY,dom_cities_31219
FR,76110,GRAINVILLE YMAUVILLE,dom_cities_31220
FR,76170,GRAND CAMP,dom_cities_31221
FR,76530,GRAND COURONNE,dom_cities_31222
FR,76120,GRAND QUEVILLY LE,dom_cities_31223
FR,76660,GRANDCOURT,dom_cities_31224
FR,76950,GRANDES VENTES LES,dom_cities_31225
FR,76270,GRAVAL,dom_cities_31226
FR,76370,GREGES,dom_cities_31227
FR,76970,GREMONVILLE,dom_cities_31228
FR,76630,GRENY,dom_cities_31229
FR,76810,GREUVILLE,dom_cities_31230
FR,76850,GRIGNEUSEVILLE,dom_cities_31231
FR,76210,GRUCHET LE VALASSE,dom_cities_31232
FR,76810,GRUCHET ST SIMEON,dom_cities_31233
FR,76690,GRUGNY,dom_cities_31234
FR,76440,GRUMESNIL,dom_cities_31235
FR,76340,GUERVILLE,dom_cities_31236
FR,76730,GUEURES,dom_cities_31237
FR,76890,GUEUTTEVILLE,dom_cities_31238
